Hour,Node,Demand_kWh,Loss_Percentage,Storage_Capacity_kWh,Source,Supply_kWh,Cost_per_kWh
64,Node_8,95,4.47,175,Solar,322,0.11
64,Node_8,95,4.47,175,Wind,359,0.17
64,Node_8,95,4.47,175,Hydro,519,0.17
64,Node_9,128,9.58,443,Solar,329,0.11
64,Node_9,128,9.58,443,Wind,510,0.17
64,Node_9,128,9.58,443,Hydro,569,0.17
65,Node_1,97,7.0,429,Solar,594,0.11
65,Node_1,97,7.0,429,Wind,451,0.17
65,Node_1,97,7.0,429,Hydro,419,0.17
65,Node_10,105,9.74,393,Solar,407,0.11
65,Node_10,105,9.74,393,Wind,408,0.17
65,Node_10,105,9.74,393,Hydro,481,0.17
65,Node_11,162,3.46,158,Solar,580,0.11
65,Node_11,162,3.46,158,Wind,375,0.17
65,Node_11,162,3.46,158,Hydro,405,0.17
65,Node_12,111,2.18,237,Solar,427,0.11
65,Node_12,111,2.18,237,Wind,329,0.17
65,Node_12,111,2.18,237,Hydro,516,0.17
65,Node_13,160,7.76,198,Solar,528,0.11
65,Node_13,160,7.76,198,Wind,416,0.17
65,Node_13,160,7.76,198,Hydro,504,0.17
65,Node_14,98,5.34,291,Solar,410,0.11
65,Node_14,98,5.34,291,Wind,491,0.17
65,Node_14,98,5.34,291,Hydro,369,0.17
65,Node_15,135,2.71,342,Solar,435,0.11
65,Node_15,135,2.71,342,Wind,318,0.17
65,Node_15,135,2.71,342,Hydro,343,0.17
65,Node_16,130,7.47,418,Solar,485,0.11
65,Node_16,130,7.47,418,Wind,472,0.17
65,Node_16,130,7.47,418,Hydro,527,0.17
65,Node_17,53,6.36,148,Solar,443,0.11
65,Node_17,53,6.36,148,Wind,527,0.17
65,Node_17,53,6.36,148,Hydro,483,0.17
65,Node_18,131,9.84,131,Solar,371,0.11
65,Node_18,131,9.84,131,Wind,482,0.17
65,Node_18,131,9.84,131,Hydro,406,0.17
65,Node_19,51,3.82,490,Solar,428,0.11
65,Node_19,51,3.82,490,Wind,412,0.17
65,Node_19,51,3.82,490,Hydro,383,0.17
65,Node_2,177,5.96,197,Solar,560,0.11
65,Node_2,177,5.96,197,Wind,482,0.17
65,Node_2,177,5.96,197,Hydro,549,0.17
65,Node_20,113,5.23,376,Solar,302,0.11
65,Node_20,113,5.23,376,Wind,445,0.17
65,Node_20,113,5.23,376,Hydro,320,0.17
65,Node_21,155,6.34,119,Solar,403,0.11
65,Node_21,155,6.34,119,Wind,415,0.17
65,Node_21,155,6.34,119,Hydro,495,0.17
65,Node_22,99,8.33,253,Solar,523,0.11
65,Node_22,99,8.33,253,Wind,412,0.17
65,Node_22,99,8.33,253,Hydro,477,0.17
65,Node_23,160,6.39,482,Solar,309,0.11
65,Node_23,160,6.39,482,Wind,550,0.17
65,Node_23,160,6.39,482,Hydro,306,0.17
65,Node_24,151,6.9,167,Solar,530,0.11
65,Node_24,151,6.9,167,Wind,550,0.17
65,Node_24,151,6.9,167,Hydro,369,0.17
65,Node_25,155,3.81,465,Solar,518,0.11
65,Node_25,155,3.81,465,Wind,417,0.17
65,Node_25,155,3.81,465,Hydro,426,0.17
65,Node_26,167,8.78,471,Solar,365,0.11
65,Node_26,167,8.78,471,Wind,460,0.17
65,Node_26,167,8.78,471,Hydro,459,0.17
65,Node_27,198,5.43,313,Solar,411,0.11
65,Node_27,198,5.43,313,Wind,497,0.17
65,Node_27,198,5.43,313,Hydro,547,0.17
65,Node_28,183,3.13,242,Solar,312,0.11
65,Node_28,183,3.13,242,Wind,559,0.17
65,Node_28,183,3.13,242,Hydro,502,0.17
65,Node_29,178,7.31,475,Solar,385,0.11
65,Node_29,178,7.31,475,Wind,447,0.17
65,Node_29,178,7.31,475,Hydro,447,0.17
65,Node_3,51,9.84,243,Solar,533,0.11
65,Node_3,51,9.84,243,Wind,539,0.17
65,Node_3,51,9.84,243,Hydro,442,0.17
65,Node_30,59,3.73,331,Solar,389,0.11
65,Node_30,59,3.73,331,Wind,346,0.17
65,Node_30,59,3.73,331,Hydro,498,0.17
65,Node_4,177,3.16,467,Solar,577,0.11
65,Node_4,177,3.16,467,Wind,353,0.17
65,Node_4,177,3.16,467,Hydro,497,0.17
65,Node_5,112,7.8,224,Solar,512,0.11
65,Node_5,112,7.8,224,Wind,311,0.17
65,Node_5,112,7.8,224,Hydro,346,0.17
65,Node_6,179,3.53,266,Solar,471,0.11
65,Node_6,179,3.53,266,Wind,508,0.17
65,Node_6,179,3.53,266,Hydro,377,0.17
65,Node_7,171,4.71,185,Solar,587,0.11
65,Node_7,171,4.71,185,Wind,313,0.17
65,Node_7,171,4.71,185,Hydro,423,0.17
65,Node_8,84,4.47,175,Solar,473,0.11
65,Node_8,84,4.47,175,Wind,420,0.17
65,Node_8,84,4.47,175,Hydro,374,0.17
65,Node_9,140,9.58,443,Solar,412,0.11
65,Node_9,140,9.58,443,Wind,319,0.17
65,Node_9,140,9.58,443,Hydro,436,0.17
66,Node_1,64,7.0,429,Solar,421,0.11
66,Node_1,64,7.0,429,Wind,374,0.17
66,Node_1,64,7.0,429,Hydro,389,0.17
66,Node_10,63,9.74,393,Solar,331,0.11
66,Node_10,63,9.74,393,Wind,542,0.17
66,Node_10,63,9.74,393,Hydro,360,0.17
66,Node_11,143,3.46,158,Solar,521,0.11
66,Node_11,143,3.46,158,Wind,522,0.17
66,Node_11,143,3.46,158,Hydro,437,0.17
66,Node_12,181,2.18,237,Solar,418,0.11
66,Node_12,181,2.18,237,Wind,369,0.17
66,Node_12,181,2.18,237,Hydro,349,0.17
66,Node_13,153,7.76,198,Solar,338,0.11
66,Node_13,153,7.76,198,Wind,510,0.17
66,Node_13,153,7.76,198,Hydro,558,0.17
66,Node_14,79,5.34,291,Solar,567,0.11
66,Node_14,79,5.34,291,Wind,400,0.17
66,Node_14,79,5.34,291,Hydro,406,0.17
66,Node_15,157,2.71,342,Solar,532,0.11
66,Node_15,157,2.71,342,Wind,485,0.17
66,Node_15,157,2.71,342,Hydro,412,0.17
66,Node_16,158,7.47,418,Solar,317,0.11
66,Node_16,158,7.47,418,Wind,431,0.17
66,Node_16,158,7.47,418,Hydro,553,0.17
66,Node_17,142,6.36,148,Solar,448,0.11
66,Node_17,142,6.36,148,Wind,410,0.17
66,Node_17,142,6.36,148,Hydro,417,0.17
66,Node_18,111,9.84,131,Solar,448,0.11
66,Node_18,111,9.84,131,Wind,431,0.17
66,Node_18,111,9.84,131,Hydro,497,0.17
66,Node_19,126,3.82,490,Solar,425,0.11
66,Node_19,126,3.82,490,Wind,319,0.17
66,Node_19,126,3.82,490,Hydro,350,0.17
66,Node_2,141,5.96,197,Solar,537,0.11
66,Node_2,141,5.96,197,Wind,323,0.17
66,Node_2,141,5.96,197,Hydro,544,0.17
66,Node_20,74,5.23,376,Solar,434,0.11
66,Node_20,74,5.23,376,Wind,526,0.17
66,Node_20,74,5.23,376,Hydro,334,0.17
66,Node_21,168,6.34,119,Solar,450,0.11
66,Node_21,168,6.34,119,Wind,453,0.17
66,Node_21,168,6.34,119,Hydro,368,0.17
66,Node_22,145,8.33,253,Solar,535,0.11
66,Node_22,145,8.33,253,Wind,592,0.17
66,Node_22,145,8.33,253,Hydro,348,0.17
66,Node_23,183,6.39,482,Solar,523,0.11
66,Node_23,183,6.39,482,Wind,529,0.17
66,Node_23,183,6.39,482,Hydro,373,0.17
66,Node_24,181,6.9,167,Solar,502,0.11
66,Node_24,181,6.9,167,Wind,501,0.17
66,Node_24,181,6.9,167,Hydro,491,0.17
66,Node_25,195,3.81,465,Solar,555,0.11
66,Node_25,195,3.81,465,Wind,337,0.17
66,Node_25,195,3.81,465,Hydro,560,0.17
66,Node_26,174,8.78,471,Solar,385,0.11
66,Node_26,174,8.78,471,Wind,559,0.17
66,Node_26,174,8.78,471,Hydro,369,0.17
66,Node_27,133,5.43,313,Solar,449,0.11
66,Node_27,133,5.43,313,Wind,487,0.17
66,Node_27,133,5.43,313,Hydro,389,0.17
66,Node_28,142,3.13,242,Solar,534,0.11
66,Node_28,142,3.13,242,Wind,356,0.17
66,Node_28,142,3.13,242,Hydro,559,0.17
66,Node_29,179,7.31,475,Solar,321,0.11
66,Node_29,179,7.31,475,Wind,319,0.17
66,Node_29,179,7.31,475,Hydro,425,0.17
66,Node_3,178,9.84,243,Solar,584,0.11
66,Node_3,178,9.84,243,Wind,572,0.17
66,Node_3,178,9.84,243,Hydro,530,0.17
66,Node_30,64,3.73,331,Solar,568,0.11
66,Node_30,64,3.73,331,Wind,418,0.17
66,Node_30,64,3.73,331,Hydro,594,0.17
66,Node_4,67,3.16,467,Solar,557,0.11
66,Node_4,67,3.16,467,Wind,370,0.17
66,Node_4,67,3.16,467,Hydro,428,0.17
66,Node_5,68,7.8,224,Solar,328,0.11
66,Node_5,68,7.8,224,Wind,303,0.17
66,Node_5,68,7.8,224,Hydro,579,0.17
66,Node_6,84,3.53,266,Solar,512,0.11
66,Node_6,84,3.53,266,Wind,520,0.17
66,Node_6,84,3.53,266,Hydro,399,0.17
66,Node_7,54,4.71,185,Solar,582,0.11
66,Node_7,54,4.71,185,Wind,313,0.17
66,Node_7,54,4.71,185,Hydro,596,0.17
66,Node_8,183,4.47,175,Solar,349,0.11
66,Node_8,183,4.47,175,Wind,302,0.17
66,Node_8,183,4.47,175,Hydro,481,0.17
66,Node_9,101,9.58,443,Solar,394,0.11
66,Node_9,101,9.58,443,Wind,515,0.17
66,Node_9,101,9.58,443,Hydro,473,0.17
67,Node_1,89,7.0,429,Solar,387,0.11
67,Node_1,89,7.0,429,Wind,528,0.17
67,Node_1,89,7.0,429,Hydro,487,0.17
67,Node_10,77,9.74,393,Solar,343,0.11
67,Node_10,77,9.74,393,Wind,485,0.17
67,Node_10,77,9.74,393,Hydro,356,0.17
67,Node_11,111,3.46,158,Solar,577,0.11
67,Node_11,111,3.46,158,Wind,354,0.17
67,Node_11,111,3.46,158,Hydro,330,0.17
67,Node_12,138,2.18,237,Solar,470,0.11
67,Node_12,138,2.18,237,Wind,553,0.17
67,Node_12,138,2.18,237,Hydro,383,0.17
67,Node_13,109,7.76,198,Solar,488,0.11
67,Node_13,109,7.76,198,Wind,323,0.17
67,Node_13,109,7.76,198,Hydro,451,0.17
67,Node_14,193,5.34,291,Solar,483,0.11
67,Node_14,193,5.34,291,Wind,461,0.17
67,Node_14,193,5.34,291,Hydro,335,0.17
67,Node_15,73,2.71,342,Solar,302,0.11
67,Node_15,73,2.71,342,Wind,457,0.17
67,Node_15,73,2.71,342,Hydro,512,0.17
67,Node_16,122,7.47,418,Solar,490,0.11
67,Node_16,122,7.47,418,Wind,381,0.17
67,Node_16,122,7.47,418,Hydro,405,0.17
67,Node_17,190,6.36,148,Solar,417,0.11
67,Node_17,190,6.36,148,Wind,458,0.17
67,Node_17,190,6.36,148,Hydro,519,0.17
67,Node_18,194,9.84,131,Solar,318,0.11
67,Node_18,194,9.84,131,Wind,487,0.17
67,Node_18,194,9.84,131,Hydro,462,0.17
67,Node_19,61,3.82,490,Solar,322,0.11
67,Node_19,61,3.82,490,Wind,359,0.17
67,Node_19,61,3.82,490,Hydro,519,0.17
67,Node_2,178,5.96,197,Solar,329,0.11
67,Node_2,178,5.96,197,Wind,510,0.17
67,Node_2,178,5.96,197,Hydro,569,0.17
67,Node_20,73,5.23,376,Solar,594,0.11
67,Node_20,73,5.23,376,Wind,451,0.17
67,Node_20,73,5.23,376,Hydro,419,0.17
67,Node_21,98,6.34,119,Solar,407,0.11
67,Node_21,98,6.34,119,Wind,408,0.17
67,Node_21,98,6.34,119,Hydro,481,0.17
67,Node_22,154,8.33,253,Solar,580,0.11
67,Node_22,154,8.33,253,Wind,375,0.17
67,Node_22,154,8.33,253,Hydro,405,0.17
67,Node_23,157,6.39,482,Solar,427,0.11
67,Node_23,157,6.39,482,Wind,329,0.17
67,Node_23,157,6.39,482,Hydro,516,0.17
67,Node_24,151,6.9,167,Solar,528,0.11
67,Node_24,151,6.9,167,Wind,416,0.17
67,Node_24,151,6.9,167,Hydro,504,0.17
67,Node_25,51,3.81,465,Solar,410,0.11
67,Node_25,51,3.81,465,Wind,491,0.17
67,Node_25,51,3.81,465,Hydro,369,0.17
67,Node_26,73,8.78,471,Solar,435,0.11
67,Node_26,73,8.78,471,Wind,318,0.17
67,Node_26,73,8.78,471,Hydro,343,0.17
67,Node_27,199,5.43,313,Solar,485,0.11
67,Node_27,199,5.43,313,Wind,472,0.17
67,Node_27,199,5.43,313,Hydro,527,0.17
67,Node_28,92,3.13,242,Solar,443,0.11
67,Node_28,92,3.13,242,Wind,527,0.17
67,Node_28,92,3.13,242,Hydro,483,0.17
67,Node_29,109,7.31,475,Solar,371,0.11
67,Node_29,109,7.31,475,Wind,482,0.17
67,Node_29,109,7.31,475,Hydro,406,0.17
67,Node_3,97,9.84,243,Solar,428,0.11
67,Node_3,97,9.84,243,Wind,412,0.17
67,Node_3,97,9.84,243,Hydro,383,0.17
67,Node_30,66,3.73,331,Solar,560,0.11
67,Node_30,66,3.73,331,Wind,482,0.17
67,Node_30,66,3.73,331,Hydro,549,0.17
67,Node_4,74,3.16,467,Solar,302,0.11
67,Node_4,74,3.16,467,Wind,445,0.17
67,Node_4,74,3.16,467,Hydro,320,0.17
67,Node_5,141,7.8,224,Solar,403,0.11
67,Node_5,141,7.8,224,Wind,415,0.17
67,Node_5,141,7.8,224,Hydro,495,0.17
67,Node_6,130,3.53,266,Solar,523,0.11
67,Node_6,130,3.53,266,Wind,412,0.17
67,Node_6,130,3.53,266,Hydro,477,0.17
67,Node_7,78,4.71,185,Solar,309,0.11
67,Node_7,78,4.71,185,Wind,550,0.17
67,Node_7,78,4.71,185,Hydro,306,0.17
67,Node_8,131,4.47,175,Solar,530,0.11
67,Node_8,131,4.47,175,Wind,550,0.17
67,Node_8,131,4.47,175,Hydro,369,0.17
67,Node_9,128,9.58,443,Solar,518,0.11
67,Node_9,128,9.58,443,Wind,417,0.17
67,Node_9,128,9.58,443,Hydro,426,0.17
68,Node_1,131,7.0,429,Solar,365,0.11
68,Node_1,131,7.0,429,Wind,460,0.17
68,Node_1,131,7.0,429,Hydro,459,0.17
68,Node_10,127,9.74,393,Solar,411,0.11
68,Node_10,127,9.74,393,Wind,497,0.17
68,Node_10,127,9.74,393,Hydro,547,0.17
68,Node_11,128,3.46,158,Solar,312,0.11
68,Node_11,128,3.46,158,Wind,559,0.17
68,Node_11,128,3.46,158,Hydro,502,0.17
68,Node_12,91,2.18,237,Solar,385,0.11
68,Node_12,91,2.18,237,Wind,447,0.17
68,Node_12,91,2.18,237,Hydro,447,0.17
68,Node_13,149,7.76,198,Solar,533,0.11
68,Node_13,149,7.76,198,Wind,539,0.17
68,Node_13,149,7.76,198,Hydro,442,0.17
68,Node_14,68,5.34,291,Solar,389,0.11
68,Node_14,68,5.34,291,Wind,346,0.17
68,Node_14,68,5.34,291,Hydro,498,0.17
68,Node_15,130,2.71,342,Solar,577,0.11
68,Node_15,130,2.71,342,Wind,353,0.17
68,Node_15,130,2.71,342,Hydro,497,0.17
68,Node_16,89,7.47,418,Solar,512,0.11
68,Node_16,89,7.47,418,Wind,311,0.17
68,Node_16,89,7.47,418,Hydro,346,0.17
68,Node_17,65,6.36,148,Solar,471,0.11
68,Node_17,65,6.36,148,Wind,508,0.17
68,Node_17,65,6.36,148,Hydro,377,0.17
68,Node_18,52,9.84,131,Solar,587,0.11
68,Node_18,52,9.84,131,Wind,313,0.17
68,Node_18,52,9.84,131,Hydro,423,0.17
68,Node_19,88,3.82,490,Solar,473,0.11
68,Node_19,88,3.82,490,Wind,420,0.17
68,Node_19,88,3.82,490,Hydro,374,0.17
68,Node_2,170,5.96,197,Solar,412,0.11
68,Node_2,170,5.96,197,Wind,319,0.17
68,Node_2,170,5.96,197,Hydro,436,0.17
68,Node_20,61,5.23,376,Solar,421,0.11
68,Node_20,61,5.23,376,Wind,374,0.17
68,Node_20,61,5.23,376,Hydro,389,0.17
68,Node_21,153,6.34,119,Solar,331,0.11
68,Node_21,153,6.34,119,Wind,542,0.17
68,Node_21,153,6.34,119,Hydro,360,0.17
68,Node_22,166,8.33,253,Solar,521,0.11
68,Node_22,166,8.33,253,Wind,522,0.17
68,Node_22,166,8.33,253,Hydro,437,0.17
68,Node_23,197,6.39,482,Solar,418,0.11
68,Node_23,197,6.39,482,Wind,369,0.17
68,Node_23,197,6.39,482,Hydro,349,0.17
68,Node_24,68,6.9,167,Solar,338,0.11
68,Node_24,68,6.9,167,Wind,510,0.17
68,Node_24,68,6.9,167,Hydro,558,0.17
68,Node_25,126,3.81,465,Solar,567,0.11
68,Node_25,126,3.81,465,Wind,400,0.17
68,Node_25,126,3.81,465,Hydro,406,0.17
68,Node_26,95,8.78,471,Solar,532,0.11
68,Node_26,95,8.78,471,Wind,485,0.17
68,Node_26,95,8.78,471,Hydro,412,0.17
68,Node_27,81,5.43,313,Solar,317,0.11
68,Node_27,81,5.43,313,Wind,431,0.17
68,Node_27,81,5.43,313,Hydro,553,0.17
68,Node_28,179,3.13,242,Solar,448,0.11
68,Node_28,179,3.13,242,Wind,410,0.17
68,Node_28,179,3.13,242,Hydro,417,0.17
68,Node_29,97,7.31,475,Solar,448,0.11
68,Node_29,97,7.31,475,Wind,431,0.17
68,Node_29,97,7.31,475,Hydro,497,0.17
68,Node_3,189,9.84,243,Solar,425,0.11
68,Node_3,189,9.84,243,Wind,319,0.17
68,Node_3,189,9.84,243,Hydro,350,0.17
68,Node_30,195,3.73,331,Solar,537,0.11
68,Node_30,195,3.73,331,Wind,323,0.17
68,Node_30,195,3.73,331,Hydro,544,0.17
68,Node_4,103,3.16,467,Solar,434,0.11
68,Node_4,103,3.16,467,Wind,526,0.17
68,Node_4,103,3.16,467,Hydro,334,0.17
68,Node_5,107,7.8,224,Solar,450,0.11
68,Node_5,107,7.8,224,Wind,453,0.17
68,Node_5,107,7.8,224,Hydro,368,0.17
68,Node_6,139,3.53,266,Solar,535,0.11
68,Node_6,139,3.53,266,Wind,592,0.17
68,Node_6,139,3.53,266,Hydro,348,0.17
68,Node_7,132,4.71,185,Solar,523,0.11
68,Node_7,132,4.71,185,Wind,529,0.17
68,Node_7,132,4.71,185,Hydro,373,0.17
68,Node_8,164,4.47,175,Solar,502,0.11
68,Node_8,164,4.47,175,Wind,501,0.17
68,Node_8,164,4.47,175,Hydro,491,0.17
68,Node_9,79,9.58,443,Solar,555,0.11
68,Node_9,79,9.58,443,Wind,337,0.17
68,Node_9,79,9.58,443,Hydro,560,0.17
69,Node_1,160,7.0,429,Solar,385,0.11
69,Node_1,160,7.0,429,Wind,559,0.17
69,Node_1,160,7.0,429,Hydro,369,0.17
69,Node_10,179,9.74,393,Solar,449,0.11
69,Node_10,179,9.74,393,Wind,487,0.17
69,Node_10,179,9.74,393,Hydro,389,0.17
69,Node_11,185,3.46,158,Solar,534,0.11
69,Node_11,185,3.46,158,Wind,356,0.17
69,Node_11,185,3.46,158,Hydro,559,0.17
69,Node_12,138,2.18,237,Solar,321,0.11
69,Node_12,138,2.18,237,Wind,319,0.17
69,Node_12,138,2.18,237,Hydro,425,0.17
69,Node_13,117,7.76,198,Solar,584,0.11
69,Node_13,117,7.76,198,Wind,572,0.17
69,Node_13,117,7.76,198,Hydro,530,0.17
69,Node_14,67,5.34,291,Solar,568,0.11
69,Node_14,67,5.34,291,Wind,418,0.17
69,Node_14,67,5.34,291,Hydro,594,0.17
69,Node_15,169,2.71,342,Solar,557,0.11
69,Node_15,169,2.71,342,Wind,370,0.17
69,Node_15,169,2.71,342,Hydro,428,0.17
69,Node_16,66,7.47,418,Solar,328,0.11
69,Node_16,66,7.47,418,Wind,303,0.17
69,Node_16,66,7.47,418,Hydro,579,0.17
69,Node_17,157,6.36,148,Solar,512,0.11
69,Node_17,157,6.36,148,Wind,520,0.17
69,Node_17,157,6.36,148,Hydro,399,0.17
69,Node_18,62,9.84,131,Solar,582,0.11
69,Node_18,62,9.84,131,Wind,313,0.17
69,Node_18,62,9.84,131,Hydro,596,0.17
69,Node_19,62,3.82,490,Solar,349,0.11
69,Node_19,62,3.82,490,Wind,302,0.17
69,Node_19,62,3.82,490,Hydro,481,0.17
69,Node_2,76,5.96,197,Solar,394,0.11
69,Node_2,76,5.96,197,Wind,515,0.17
69,Node_2,76,5.96,197,Hydro,473,0.17
69,Node_20,67,5.23,376,Solar,387,0.11
69,Node_20,67,5.23,376,Wind,528,0.17
69,Node_20,67,5.23,376,Hydro,487,0.17
69,Node_21,110,6.34,119,Solar,343,0.11
69,Node_21,110,6.34,119,Wind,485,0.17
69,Node_21,110,6.34,119,Hydro,356,0.17
69,Node_22,147,8.33,253,Solar,577,0.11
69,Node_22,147,8.33,253,Wind,354,0.17
69,Node_22,147,8.33,253,Hydro,330,0.17
69,Node_23,163,6.39,482,Solar,470,0.11
69,Node_23,163,6.39,482,Wind,553,0.17
69,Node_23,163,6.39,482,Hydro,383,0.17
69,Node_24,131,6.9,167,Solar,488,0.11
69,Node_24,131,6.9,167,Wind,323,0.17
69,Node_24,131,6.9,167,Hydro,451,0.17
69,Node_25,181,3.81,465,Solar,483,0.11
69,Node_25,181,3.81,465,Wind,461,0.17
69,Node_25,181,3.81,465,Hydro,335,0.17
69,Node_26,68,8.78,471,Solar,302,0.11
69,Node_26,68,8.78,471,Wind,457,0.17
69,Node_26,68,8.78,471,Hydro,512,0.17
69,Node_27,65,5.43,313,Solar,490,0.11
69,Node_27,65,5.43,313,Wind,381,0.17
69,Node_27,65,5.43,313,Hydro,405,0.17
69,Node_28,109,3.13,242,Solar,417,0.11
69,Node_28,109,3.13,242,Wind,458,0.17
69,Node_28,109,3.13,242,Hydro,519,0.17
69,Node_29,78,7.31,475,Solar,318,0.11
69,Node_29,78,7.31,475,Wind,487,0.17
69,Node_29,78,7.31,475,Hydro,462,0.17
69,Node_3,86,9.84,243,Solar,322,0.11
69,Node_3,86,9.84,243,Wind,359,0.17
69,Node_3,86,9.84,243,Hydro,519,0.17
69,Node_30,108,3.73,331,Solar,329,0.11
69,Node_30,108,3.73,331,Wind,510,0.17
69,Node_30,108,3.73,331,Hydro,569,0.17
69,Node_4,107,3.16,467,Solar,594,0.11
69,Node_4,107,3.16,467,Wind,451,0.17
69,Node_4,107,3.16,467,Hydro,419,0.17
69,Node_5,139,7.8,224,Solar,407,0.11
69,Node_5,139,7.8,224,Wind,408,0.17
69,Node_5,139,7.8,224,Hydro,481,0.17
69,Node_6,57,3.53,266,Solar,580,0.11
69,Node_6,57,3.53,266,Wind,375,0.17
69,Node_6,57,3.53,266,Hydro,405,0.17
69,Node_7,185,4.71,185,Solar,427,0.11
69,Node_7,185,4.71,185,Wind,329,0.17
69,Node_7,185,4.71,185,Hydro,516,0.17
69,Node_8,96,4.47,175,Solar,528,0.11
69,Node_8,96,4.47,175,Wind,416,0.17
69,Node_8,96,4.47,175,Hydro,504,0.17
69,Node_9,155,9.58,443,Solar,410,0.11
69,Node_9,155,9.58,443,Wind,491,0.17
69,Node_9,155,9.58,443,Hydro,369,0.17
70,Node_1,102,7.0,429,Solar,435,0.11
70,Node_1,102,7.0,429,Wind,318,0.17
70,Node_1,102,7.0,429,Hydro,343,0.17
70,Node_10,158,9.74,393,Solar,485,0.11
70,Node_10,158,9.74,393,Wind,472,0.17
70,Node_10,158,9.74,393,Hydro,527,0.17
70,Node_11,75,3.46,158,Solar,443,0.11
70,Node_11,75,3.46,158,Wind,527,0.17
70,Node_11,75,3.46,158,Hydro,483,0.17
70,Node_12,195,2.18,237,Solar,371,0.11
70,Node_12,195,2.18,237,Wind,482,0.17
70,Node_12,195,2.18,237,Hydro,406,0.17
70,Node_13,182,7.76,198,Solar,428,0.11
70,Node_13,182,7.76,198,Wind,412,0.17
70,Node_13,182,7.76,198,Hydro,383,0.17
70,Node_14,50,5.34,291,Solar,560,0.11
70,Node_14,50,5.34,291,Wind,482,0.17
70,Node_14,50,5.34,291,Hydro,549,0.17
70,Node_15,108,2.71,342,Solar,302,0.11
70,Node_15,108,2.71,342,Wind,445,0.17
70,Node_15,108,2.71,342,Hydro,320,0.17
70,Node_16,178,7.47,418,Solar,403,0.11
70,Node_16,178,7.47,418,Wind,415,0.17
70,Node_16,178,7.47,418,Hydro,495,0.17
70,Node_17,175,6.36,148,Solar,523,0.11
70,Node_17,175,6.36,148,Wind,412,0.17
70,Node_17,175,6.36,148,Hydro,477,0.17
70,Node_18,169,9.84,131,Solar,309,0.11
70,Node_18,169,9.84,131,Wind,550,0.17
70,Node_18,169,9.84,131,Hydro,306,0.17
70,Node_19,95,3.82,490,Solar,530,0.11
70,Node_19,95,3.82,490,Wind,550,0.17
70,Node_19,95,3.82,490,Hydro,369,0.17
70,Node_2,170,5.96,197,Solar,518,0.11
70,Node_2,170,5.96,197,Wind,417,0.17
70,Node_2,170,5.96,197,Hydro,426,0.17
70,Node_20,64,5.23,376,Solar,365,0.11
70,Node_20,64,5.23,376,Wind,460,0.17
70,Node_20,64,5.23,376,Hydro,459,0.17
70,Node_21,172,6.34,119,Solar,411,0.11
70,Node_21,172,6.34,119,Wind,497,0.17
70,Node_21,172,6.34,119,Hydro,547,0.17
70,Node_22,115,8.33,253,Solar,312,0.11
70,Node_22,115,8.33,253,Wind,559,0.17
70,Node_22,115,8.33,253,Hydro,502,0.17
70,Node_23,127,6.39,482,Solar,385,0.11
70,Node_23,127,6.39,482,Wind,447,0.17
70,Node_23,127,6.39,482,Hydro,447,0.17
70,Node_24,190,6.9,167,Solar,533,0.11
70,Node_24,190,6.9,167,Wind,539,0.17
70,Node_24,190,6.9,167,Hydro,442,0.17
70,Node_25,139,3.81,465,Solar,389,0.11
70,Node_25,139,3.81,465,Wind,346,0.17
70,Node_25,139,3.81,465,Hydro,498,0.17
70,Node_26,117,8.78,471,Solar,577,0.11
70,Node_26,117,8.78,471,Wind,353,0.17
70,Node_26,117,8.78,471,Hydro,497,0.17
70,Node_27,87,5.43,313,Solar,512,0.11
70,Node_27,87,5.43,313,Wind,311,0.17
70,Node_27,87,5.43,313,Hydro,346,0.17
70,Node_28,80,3.13,242,Solar,471,0.11
70,Node_28,80,3.13,242,Wind,508,0.17
70,Node_28,80,3.13,242,Hydro,377,0.17
70,Node_29,146,7.31,475,Solar,587,0.11
70,Node_29,146,7.31,475,Wind,313,0.17
70,Node_29,146,7.31,475,Hydro,423,0.17
70,Node_3,58,9.84,243,Solar,473,0.11
70,Node_3,58,9.84,243,Wind,420,0.17
70,Node_3,58,9.84,243,Hydro,374,0.17
70,Node_30,127,3.73,331,Solar,412,0.11
70,Node_30,127,3.73,331,Wind,319,0.17
70,Node_30,127,3.73,331,Hydro,436,0.17
70,Node_4,116,3.16,467,Solar,421,0.11
70,Node_4,116,3.16,467,Wind,374,0.17
70,Node_4,116,3.16,467,Hydro,389,0.17
70,Node_5,166,7.8,224,Solar,331,0.11
70,Node_5,166,7.8,224,Wind,542,0.17
70,Node_5,166,7.8,224,Hydro,360,0.17
70,Node_6,142,3.53,266,Solar,521,0.11
70,Node_6,142,3.53,266,Wind,522,0.17
70,Node_6,142,3.53,266,Hydro,437,0.17
70,Node_7,158,4.71,185,Solar,418,0.11
70,Node_7,158,4.71,185,Wind,369,0.17
70,Node_7,158,4.71,185,Hydro,349,0.17
70,Node_8,59,4.47,175,Solar,338,0.11
70,Node_8,59,4.47,175,Wind,510,0.17
70,Node_8,59,4.47,175,Hydro,558,0.17
70,Node_9,100,9.58,443,Solar,567,0.11
70,Node_9,100,9.58,443,Wind,400,0.17
70,Node_9,100,9.58,443,Hydro,406,0.17
71,Node_1,73,7.0,429,Solar,532,0.11
71,Node_1,73,7.0,429,Wind,485,0.17
71,Node_1,73,7.0,429,Hydro,412,0.17
71,Node_10,63,9.74,393,Solar,317,0.11
